id_cliente,ltv_12m,ltv_historico,recencia_dias,freq_compras_ano,ticket_medio,num_produtos_distintos,nps_score,tempo_cliente_anos,canal_principal,segmento,porte,qtd_reclamacoes_ano
2643,1398.69,1624.05,94,4,983.63,1,4,0.2,Digital,A,Medio,2
2644,129445.28,283363.78,22,12,1387.95,7,7,20.0,Telefone,B,Micro,0
2645,1537.24,2681.59,97,5,565.91,1,2,1.1,Telefone,A,Medio,2
2646,89120.35,165457.75,36,9,1532.99,7,8,14.1,Presencial,B,Medio,1
2647,132162.38,252671.85,26,16,2234.98,2,7,8.3,Telefone,B,Grande,0
2648,0.0,200.0,115,2,812.95,2,3,0.4,Digital,A,Medio,3
2649,5244.85,6829.82,97,7,557.63,1,4,2.1,Digital,A,Micro,2
2650,44917.77,50130.54,28,20,2273.12,3,7,1.3,Presencial,C,Medio,2
2651,50714.24,75809.31,26,19,3099.39,6,7,1.5,Telefone,B,Grande,0
2652,104507.19,197851.38,35,24,2060.15,6,10,4.7,Presencial,B,Grande,0
2653,11687.86,3078.4,34,8,2424.95,6,6,0.2,Telefone,C,Micro,1
2654,518025.08,1045522.92,35,32,2208.49,11,6,17.4,Digital,C,Micro,1
2655,13416.7,18795.8,64,8,585.74,3,5,4.6,Digital,A,Grande,4
2656,139363.8,149020.35,20,16,4575.19,13,6,2.4,Digital,C,Micro,0
2657,2261.54,2677.68,108,2,1055.15,1,6,1.1,Presencial,A,Medio,2
2658,34197.01,68948.91,91,5,1129.4,4,5,14.3,Digital,A,Micro,4
2659,441080.3,744597.65,29,20,4089.77,6,6,10.7,Telefone,C,Micro,0
2660,0.0,460.53,98,1,1216.27,1,4,0.2,Presencial,A,Micro,3
2661,6282.65,6888.45,101,5,1561.66,2,4,1.1,Digital,A,Micro,2
2662,1265.95,1200.79,92,6,959.64,2,2,0.3,Digital,A,Medio,3
2663,16622.62,23596.38,26,14,707.43,8,7,2.8,Presencial,B,Grande,1
2664,441931.07,733477.35,27,21,2570.32,7,6,16.0,Presencial,B,Micro,0
2665,55093.87,62775.25,30,24,3105.96,4,5,1.0,Digital,B,Medio,0
2666,29147.76,20989.12,18,19,2472.39,5,7,0.5,Digital,C,Micro,0
2667,79128.54,216947.73,14,16,1504.6,8,6,10.6,Telefone,B,Medio,2
2668,5714.14,5346.71,101,8,1158.17,1,4,0.6,Digital,A,Micro,2
2669,354353.61,500574.04,37,10,5707.31,4,3,10.3,Presencial,C,Grande,1
2670,1953.02,200.0,98,4,695.5,1,5,0.2,Telefone,A,Medio,0
2671,7150.98,7698.33,104,5,2185.3,2,4,0.8,Digital,A,Medio,3
2672,5059.33,7665.33,95,7,592.19,1,5,2.1,Telefone,A,Medio,4
2673,30794.56,17524.46,26,23,2319.05,8,8,0.4,Telefone,B,Medio,1
2674,5810.59,13244.35,89,4,708.58,2,3,5.2,Telefone,A,Grande,3
2675,10344.48,30534.64,105,5,1386.45,1,5,5.2,Digital,A,Medio,3
2676,126.49,1950.87,94,6,406.86,3,4,0.5,Presencial,A,Grande,5
2677,6042.72,4047.93,79,8,847.3,2,8,0.8,Digital,A,Medio,0
2678,56330.96,44193.72,27,19,1507.2,4,7,1.8,Digital,B,Micro,1
2679,213185.12,311659.83,31,16,1634.25,6,6,14.1,Presencial,C,Medio,1
2680,36279.21,44531.1,32,14,2692.94,6,5,1.4,Digital,B,Micro,2
2681,8040.98,10716.71,71,3,2077.1,4,2,2.0,Digital,A,Medio,0
2682,1741.13,1506.97,99,3,968.89,1,3,0.7,Digital,A,Medio,1
2683,135027.19,182568.12,34,16,1855.12,9,6,7.2,Telefone,C,Medio,2
2684,17683.74,28465.9,110,3,937.4,3,3,11.7,Digital,A,Micro,1
2685,138293.96,200363.91,25,21,1049.82,5,6,10.7,Telefone,C,Micro,0
2686,14325.37,22713.43,100,6,961.16,3,4,4.5,Digital,A,Medio,0
2687,408224.38,633408.03,36,21,2777.9,7,6,12.8,Presencial,C,Grande,1
2688,14108.09,32066.11,111,5,1475.35,1,5,5.1,Digital,A,Micro,2
2689,334214.97,378003.16,27,14,2943.97,8,8,10.8,Presencial,B,Micro,0
2690,43242.3,56245.16,35,17,1482.91,9,7,2.6,Presencial,B,Medio,1
2691,211331.01,278763.87,32,20,1844.49,6,8,8.9,Telefone,B,Medio,0
2692,5351.89,8732.79,85,5,948.22,1,3,2.3,Digital,A,Micro,3
2693,107973.76,97492.69,30,20,5741.06,5,6,1.0,Digital,B,Micro,2
2694,324723.14,445463.54,26,21,1991.94,13,7,12.5,Presencial,B,Micro,0
2695,2570.69,2453.26,97,1,467.14,1,3,5.3,Digital,A,Grande,1
2696,7040.72,15246.14,91,5,351.81,4,2,9.8,Digital,A,Micro,2
2697,248979.05,350760.76,21,21,2342.16,3,7,8.4,Digital,B,Micro,2
2698,4513.5,3507.42,90,5,820.02,1,7,1.2,Digital,A,Micro,0
2699,37700.81,44758.86,30,19,2182.69,5,7,1.3,Digital,B,Micro,1
2700,9930.81,11231.38,88,4,707.14,1,7,4.8,Digital,A,Medio,0
2701,133385.58,173206.64,33,14,1630.22,3,4,8.9,Presencial,B,Micro,0
2702,2095.39,856.46,106,5,958.79,2,5,0.2,Digital,A,Micro,2
2703,156031.63,271902.06,31,19,4206.25,8,10,4.0,Presencial,B,Medio,0
2704,548.89,292.53,97,1,1516.07,3,1,0.2,Digital,A,Micro,1
2705,23208.8,34946.88,95,5,2162.98,1,3,3.8,Digital,A,Micro,3
2706,6851.97,9204.84,109,9,1194.39,1,6,1.0,Presencial,A,Medio,4
2707,192460.03,371128.42,27,17,3334.57,6,8,7.7,Presencial,C,Medio,0
2708,5540.02,16726.5,90,6,797.66,1,2,4.0,Digital,A,Grande,3
2709,77877.23,97216.18,26,17,2398.78,6,6,2.8,Digital,B,Grande,1
2710,4170.58,1704.42,88,5,557.51,5,8,0.4,Telefone,A,Medio,1
2711,8364.84,6598.4,96,3,1845.93,1,4,1.3,Digital,A,Micro,0
2712,295867.88,402437.57,22,16,1477.95,4,5,20.0,Digital,B,Medio,2
2713,218182.8,587816.59,25,20,5164.06,7,8,6.7,Presencial,B,Grande,0
2714,31551.65,9627.04,42,18,3301.85,12,6,0.2,Presencial,C,Medio,0
2715,91293.3,171522.31,34,21,2841.58,6,6,3.4,Telefone,C,Medio,0
2716,195209.7,272839.78,29,20,3338.83,8,6,4.8,Presencial,B,Micro,1
2717,54819.48,196629.05,25,20,1959.21,5,5,5.9,Telefone,B,Grande,3
2718,91989.88,192526.66,39,13,2720.26,6,9,6.4,Telefone,B,Medio,1
2719,4764.05,3217.02,87,7,778.07,2,3,0.9,Digital,A,Grande,1
2720,29675.61,38428.49,28,22,1590.83,4,8,1.3,Presencial,C,Micro,2
2721,205972.47,332608.95,30,20,1367.08,13,8,14.3,Digital,B,Micro,0
2722,81331.81,262416.96,29,24,2141.29,5,5,6.0,Telefone,B,Micro,1
2723,870.31,1914.39,104,5,797.25,1,4,0.7,Digital,A,Medio,3
2724,7356.57,4516.73,80,7,530.6,3,5,1.2,Presencial,A,Micro,1
2725,469366.48,713210.84,30,14,4683.66,11,5,12.8,Digital,C,Micro,1
2726,3839.86,5818.59,106,5,773.48,1,3,1.9,Presencial,A,Grande,1
2727,78487.58,108425.6,24,12,4109.93,7,5,2.6,Presencial,B,Micro,1
2728,805.54,1924.47,90,3,551.24,2,3,1.2,Digital,A,Grande,3
2729,19541.1,5678.65,27,19,1892.52,5,8,0.2,Telefone,C,Micro,0
2730,8141.83,9570.81,86,4,1823.22,1,5,1.5,Digital,A,Grande,1
2731,110822.94,150171.41,25,19,1854.25,5,8,5.0,Telefone,C,Medio,1
2732,56746.69,85181.29,106,6,2476.34,1,6,6.7,Digital,A,Grande,3
2733,74617.1,110773.31,28,24,1083.64,3,5,5.0,Digital,C,Grande,0
2734,252203.27,196336.38,20,24,1531.34,3,6,6.3,Presencial,B,Micro,0
2735,1576.57,1427.02,105,5,649.16,2,2,0.6,Digital,A,Micro,1
2736,46211.47,31120.68,23,12,5103.23,5,5,0.6,Presencial,B,Micro,0
2737,26069.61,24993.26,119,7,3028.83,1,4,1.4,Telefone,A,Medio,1
2738,5269.05,8064.86,103,4,925.85,1,5,2.6,Digital,A,Grande,2
2739,18780.28,9400.79,27,14,1818.72,5,8,0.4,Presencial,C,Medio,0
2740,120336.45,174746.04,26,14,2872.45,3,6,5.1,Digital,B,Medio,1
2741,449235.54,525879.34,41,25,2945.03,7,6,8.4,Digital,B,Micro,0
2742,8707.96,5670.13,89,4,3242.14,5,2,0.5,Telefone,A,Medio,1
2743,100409.8,204814.99,28,16,1771.88,5,6,8.5,Digital,B,Grande,0
2744,361442.37,421100.61,37,23,3913.4,8,7,5.5,Telefone,C,Micro,0
2745,11263.56,15543.59,101,9,1231.55,1,3,1.6,Telefone,A,Medio,2
2746,98503.71,86688.88,29,18,3561.64,3,6,1.6,Presencial,C,Micro,1
2747,394033.15,931867.17,27,27,2030.15,9,6,20.0,Digital,C,Medio,0
2748,6517.05,7515.16,97,3,1089.44,5,5,3.0,Digital,A,Medio,2
2749,5107.12,5495.17,95,6,832.22,1,7,1.1,Digital,A,Micro,1
2750,122077.27,147468.78,26,25,4073.24,9,5,1.7,Telefone,C,Micro,0
2751,300633.36,449873.97,18,25,1144.63,3,2,18.5,Presencial,B,Micro,1
2752,1467.74,1704.49,83,1,886.89,2,6,2.0,Digital,A,Medio,3
2753,8380.98,11923.46,92,9,738.93,1,1,2.1,Digital,A,Medio,1
2754,171468.98,264482.95,21,20,3110.19,8,7,5.0,Digital,B,Micro,0
2755,36817.1,47801.26,38,13,1189.95,7,7,3.7,Presencial,C,Medio,0
2756,5901.69,7899.27,77,6,1012.49,1,7,1.4,Digital,A,Medio,2
2757,6036.29,7632.22,104,6,1494.15,3,7,0.9,Digital,A,Micro,2
2758,358681.85,574537.6,34,22,2121.56,3,8,14.5,Digital,C,Micro,2
2759,69604.1,72991.03,29,18,2522.38,6,7,1.9,Presencial,B,Medio,0
2760,63395.95,74915.57,30,22,1990.43,5,10,2.0,Presencial,B,Grande,0
2761,128666.94,235696.79,23,16,1810.01,10,4,9.6,Digital,B,Micro,0
2762,31974.55,35235.35,29,12,4171.04,5,7,0.8,Presencial,B,Micro,0
2763,230074.33,319568.11,30,20,1283.71,8,5,14.6,Telefone,B,Micro,0
2764,7246.22,9205.8,96,6,1369.5,2,7,1.2,Digital,A,Medio,3
2765,5443.44,6152.65,91,6,774.13,1,4,1.4,Presencial,A,Micro,2
2766,37888.85,89515.21,24,16,3128.78,5,4,2.1,Presencial,B,Micro,0
2767,79272.66,151862.9,22,20,1425.42,5,6,6.3,Telefone,B,Medio,1
2768,113374.1,132868.46,27,16,2940.48,7,7,3.3,Digital,C,Medio,2
2769,2482.77,3047.8,106,4,684.52,2,4,1.4,Digital,A,Micro,2
2770,149818.48,164942.05,32,14,3970.39,10,6,3.5,Presencial,C,Micro,1
2771,153862.77,229790.86,29,9,1759.21,8,6,17.1,Telefone,C,Medio,0
2772,16663.57,32535.5,104,7,2177.45,2,9,2.6,Presencial,A,Micro,4
2773,18568.86,19091.95,22,15,1029.63,4,9,1.4,Digital,C,Micro,0
2774,83684.08,175364.13,28,10,1718.25,6,8,12.0,Digital,B,Grande,0
2775,63692.53,57992.17,22,25,1611.04,5,6,1.7,Telefone,C,Micro,0
2776,107789.92,118796.64,30,20,3034.41,9,10,2.3,Presencial,B,Medio,0
2777,60627.13,41175.1,34,16,5998.85,8,7,0.5,Presencial,B,Grande,0
2778,83102.47,165106.21,20,11,1534.02,8,5,11.5,Presencial,B,Micro,1
2779,3891.04,5794.85,98,3,1073.94,1,3,2.1,Digital,A,Micro,1
2780,166.93,570.68,101,3,665.13,1,6,0.4,Digital,A,Medio,3
2781,177713.16,347200.58,32,11,2952.95,5,5,12.6,Digital,B,Grande,1
2782,91779.81,137576.11,40,12,1660.94,5,5,8.2,Presencial,B,Grande,0
2783,34069.63,31338.43,31,21,2262.31,6,7,0.8,Telefone,B,Medio,1
2784,174489.16,270373.69,21,21,2075.88,6,6,7.3,Digital,B,Micro,1
2785,4226.92,2355.12,87,5,1900.83,2,3,0.4,Digital,A,Medio,2
2786,35422.11,21020.26,19,15,3997.86,3,8,0.4,Digital,B,Micro,2
2787,501.75,3125.09,107,2,1061.49,1,7,0.9,Digital,A,Medio,5
2788,165882.3,222612.74,34,23,2848.46,4,7,4.0,Digital,C,Micro,0
2789,113309.2,173775.85,20,13,2867.27,7,8,5.5,Digital,C,Micro,0
2790,52409.94,60448.18,36,11,1891.84,2,4,3.4,Telefone,B,Medio,2
2791,10450.3,11342.45,99,5,1307.62,1,5,2.0,Digital,A,Medio,3
2792,3461.59,1387.87,96,6,1171.2,2,6,0.2,Digital,A,Micro,2
2793,328255.9,342186.12,32,17,3289.15,8,7,7.2,Digital,B,Micro,0
2794,20845.32,6601.25,21,25,1705.29,3,6,0.2,Telefone,B,Grande,0
2795,22152.42,32812.37,25,19,688.71,5,6,3.0,Telefone,C,Medio,1
2796,2781.19,4711.05,93,3,1044.61,1,7,1.9,Presencial,A,Micro,3
2797,253447.4,342684.61,37,13,3558.5,7,7,8.7,Digital,B,Micro,0
2798,58855.43,69174.3,21,16,2696.53,2,8,1.9,Digital,B,Micro,0
2799,4914.86,5190.34,103,5,452.76,1,4,2.5,Digital,A,Grande,3
2800,45074.31,62294.49,22,18,1456.03,6,10,2.8,Telefone,B,Medio,0
2801,4271.54,3783.87,94,2,589.4,1,5,3.8,Telefone,A,Medio,0
2802,38598.18,50399.41,32,18,1003.09,9,8,3.3,Presencial,B,Medio,0
2803,149514.32,163036.23,27,22,1119.42,9,7,7.8,Digital,C,Micro,0
2804,24009.71,11699.68,37,26,1387.25,5,10,0.4,Presencial,B,Medio,0
2805,41372.83,45447.75,28,19,2579.99,8,6,1.1,Telefone,C,Medio,0
2806,168479.66,170230.84,27,29,1718.47,9,5,4.0,Presencial,B,Micro,1
2807,22114.17,26173.96,92,2,2264.64,2,3,6.9,Digital,A,Micro,4
2808,12389.68,7973.26,36,16,1278.59,3,5,0.4,Telefone,B,Medio,1
2809,57957.99,17765.75,33,15,7075.02,8,7,0.2,Telefone,B,Grande,0
2810,15814.35,11304.53,33,17,879.23,3,7,0.9,Digital,B,Micro,1
2811,13607.5,22049.02,102,6,507.53,1,5,8.6,Digital,A,Grande,4
2812,26673.12,48986.18,18,16,1439.3,6,6,2.5,Telefone,B,Medio,0
2813,3569.57,3197.53,92,3,595.13,1,7,1.7,Digital,A,Micro,1
2814,1918.08,3405.71,84,4,861.82,2,2,1.4,Digital,A,Micro,3
2815,38788.91,28614.09,25,13,2425.39,8,7,1.1,Telefone,B,Micro,0
2816,9393.1,16532.98,84,7,1094.93,1,5,2.6,Digital,A,Medio,2
2817,167227.79,210057.64,27,16,3167.58,11,7,4.9,Presencial,C,Micro,1
2818,17631.08,18671.68,85,8,868.98,1,1,3.2,Digital,A,Micro,2
2819,48553.54,44421.8,27,17,4558.44,7,4,0.7,Telefone,B,Medio,1
2820,198141.2,838385.1,28,31,2210.55,8,10,14.4,Digital,B,Medio,0
2821,90204.42,126732.2,28,22,3217.43,9,6,2.1,Presencial,B,Micro,1
2822,5017.41,6770.6,101,9,906.06,1,4,1.1,Digital,A,Micro,4
2823,66029.38,101784.99,27,20,1621.53,4,7,3.7,Digital,C,Medio,0
2824,55161.11,56079.54,32,16,3202.12,6,7,1.3,Digital,B,Medio,0
2825,355652.94,366683.91,30,19,2417.48,3,8,9.4,Presencial,C,Medio,1
2826,50964.73,76304.89,75,10,1238.34,2,5,7.3,Digital,A,Micro,1
2827,1483.68,1561.89,91,4,962.19,1,4,0.4,Digital,A,Medio,2
2828,333971.54,443926.45,29,18,6576.73,11,5,4.4,Telefone,B,Medio,0
2829,149.3,200.0,108,3,1961.77,1,0,0.2,Digital,A,Medio,2
2830,116355.24,191411.72,32,19,2009.81,6,6,5.9,Telefone,B,Medio,0
2831,5950.18,5284.04,95,5,2542.15,1,5,0.4,Presencial,A,Micro,3
2832,486597.9,719868.71,30,23,3957.6,9,5,9.3,Telefone,B,Micro,0
2833,60793.87,58871.17,23,16,3620.27,2,4,1.2,Telefone,C,Medio,0
2834,23864.02,6727.48,35,22,2094.83,8,6,0.2,Telefone,B,Medio,1
2835,37164.02,71546.8,26,15,3459.27,5,5,1.6,Telefone,C,Medio,1
2836,45286.83,53307.0,28,21,2694.87,6,8,1.1,Telefone,B,Micro,0
2837,93047.86,111109.35,23,16,2332.13,10,6,3.5,Digital,B,Grande,0
2838,22464.79,23893.86,30,25,1034.37,9,7,1.1,Telefone,C,Medio,2
2839,122554.66,324546.5,32,14,3795.71,4,9,7.2,Digital,C,Micro,0
2840,52105.91,58076.45,28,20,2408.8,9,4,1.4,Telefone,C,Micro,1
2841,2834.93,2865.72,96,4,591.59,1,8,1.7,Digital,A,Medio,2
2842,36590.6,50854.02,26,11,1250.92,5,7,4.3,Presencial,B,Medio,1
2843,37.85,1130.15,102,2,1011.66,2,3,0.9,Digital,A,Medio,3
2844,259864.35,1275307.97,35,21,3571.51,6,8,20.0,Telefone,B,Grande,0
2845,134068.29,236671.45,29,22,1238.14,5,8,10.2,Digital,B,Micro,0
2846,288859.85,510541.85,26,23,3672.32,8,7,7.1,Telefone,C,Micro,0
2847,73204.91,98392.93,21,18,2680.8,10,7,2.4,Presencial,C,Grande,0
2848,50755.2,49434.52,26,12,693.91,9,7,7.0,Digital,B,Grande,1
2849,4047.75,5205.17,104,3,769.0,1,6,2.9,Digital,A,Medio,2
2850,30010.72,10137.44,24,28,1928.95,8,6,0.2,Telefone,C,Grande,1
2851,9612.6,10762.04,89,7,1759.57,2,5,1.0,Digital,A,Micro,3
2852,21459.5,17189.83,30,8,2127.78,10,7,1.2,Telefone,B,Grande,0
2853,0.0,765.82,94,5,501.45,1,1,0.3,Presencial,A,Micro,2
2854,28175.94,52672.34,36,11,1826.07,6,5,3.1,Telefone,B,Micro,1
2855,180971.9,170691.42,26,23,2034.42,4,6,4.3,Digital,C,Micro,0
2856,30466.55,51068.71,91,9,477.66,1,5,14.0,Telefone,A,Micro,2
2857,376664.16,675231.89,24,19,2596.01,8,5,16.1,Telefone,B,Micro,0
2858,980.44,421.71,85,3,792.15,2,2,0.2,Digital,A,Micro,1
2859,137231.0,262004.63,20,15,2185.27,5,9,9.4,Digital,C,Micro,0
2860,127777.5,217683.94,32,30,4476.7,4,7,1.9,Digital,C,Micro,0
2861,2198.08,3363.4,105,3,765.42,1,4,1.4,Digital,A,Medio,1
2862,6718.83,7082.39,96,2,1066.73,4,6,3.9,Telefone,A,Micro,3
2863,105153.57,105031.49,28,19,4084.49,15,7,1.6,Digital,B,Micro,0
2864,9370.16,10958.62,111,8,676.41,4,1,2.3,Digital,A,Medio,0
2865,26812.48,134965.45,31,15,2299.31,5,6,4.6,Digital,B,Grande,3
2866,3054.18,7908.78,101,4,512.46,2,3,3.8,Digital,A,Medio,3
2867,12246.63,20255.93,108,4,744.77,1,0,7.8,Digital,A,Micro,3
2868,57257.4,73140.04,34,21,1873.96,5,6,2.2,Telefone,B,Medio,0
2869,3605.41,5323.92,108,1,1849.79,2,4,2.9,Digital,A,Micro,1
2870,297393.89,377382.38,27,25,3776.19,6,8,4.7,Digital,C,Micro,2
2871,3047.6,3287.78,111,2,1372.28,4,7,1.2,Digital,A,Micro,3
2872,3602.21,5594.15,108,3,527.36,1,4,3.3,Digital,A,Medio,2
2873,17109.22,5948.95,30,15,2313.69,4,5,0.2,Digital,C,Micro,1
2874,30552.61,14665.5,25,23,1925.7,13,5,0.4,Telefone,B,Micro,0
2875,31818.2,25078.48,28,19,1099.35,5,10,1.4,Telefone,B,Micro,0
2876,1746.5,2581.53,99,4,1021.75,1,5,0.5,Digital,A,Grande,2
2877,78123.58,175609.38,27,25,5918.53,7,9,1.4,Telefone,B,Medio,1
2878,73298.24,103475.49,28,12,1911.55,7,9,5.3,Digital,B,Micro,1
2879,1692.43,1641.37,99,4,990.34,3,4,0.5,Digital,A,Medio,3
2880,127464.14,168609.22,28,20,3429.67,8,7,2.9,Presencial,C,Medio,2
2881,462798.16,746274.7,39,19,3789.72,7,7,12.2,Telefone,B,Medio,0
2882,283179.78,274643.85,34,14,2952.88,3,4,7.8,Telefone,B,Micro,0
2883,55612.63,59626.09,30,17,2300.48,8,4,1.8,Presencial,B,Grande,0
2884,467835.84,689270.75,35,22,2857.2,4,7,12.9,Presencial,B,Micro,1
2885,2544.74,1147.08,89,3,749.07,1,7,0.5,Digital,A,Medio,0
2886,53979.82,35724.23,27,16,6733.69,7,9,0.4,Presencial,B,Micro,1
2887,18234.7,19287.21,91,2,907.72,1,1,12.3,Digital,A,Micro,3
2888,765660.62,1027703.31,34,18,6589.09,7,9,10.2,Presencial,B,Micro,1
2889,237681.41,238964.44,25,18,5046.0,6,6,3.1,Telefone,B,Medio,0
2890,511307.85,684168.97,34,19,7695.51,11,9,5.5,Digital,B,Micro,0
2891,51154.54,145336.43,23,12,2535.86,4,7,5.6,Digital,C,Medio,3
2892,2140.08,200.0,86,2,956.06,1,7,0.5,Digital,A,Micro,0
2893,40638.5,28136.25,28,12,2556.26,6,6,1.1,Digital,B,Medio,0
2894,55971.87,92291.38,38,19,1779.43,8,7,3.2,Digital,C,Medio,0
2895,151005.94,313074.1,23,22,1385.75,8,9,12.1,Presencial,B,Medio,1
2896,20439.39,6959.64,25,24,1604.8,7,6,0.2,Telefone,B,Medio,1
2897,1560.24,1608.43,96,3,1224.23,1,6,0.7,Digital,A,Medio,3
2898,29526.92,13869.99,27,15,3539.14,7,6,0.3,Digital,B,Micro,0
2899,5945.26,5336.19,87,5,709.57,1,4,1.7,Digital,A,Medio,2
2900,60160.8,129684.65,27,22,1353.74,6,8,5.1,Digital,C,Micro,0
2901,6983.42,9756.86,90,7,1314.9,1,2,1.3,Digital,A,Medio,3
2902,25345.0,11114.15,29,17,2763.04,7,7,0.3,Presencial,C,Medio,0
2903,195637.78,242108.13,27,29,3636.88,9,7,2.7,Digital,B,Micro,0
2904,283.45,809.11,85,1,580.42,3,2,1.0,Telefone,A,Micro,3
2905,31231.87,14175.68,24,22,2669.08,11,8,0.3,Digital,B,Medio,2
2906,19083.76,14848.25,34,17,1449.22,5,6,0.7,Digital,C,Medio,0
2907,50316.18,93068.01,38,10,2017.23,6,9,5.4,Digital,C,Grande,0
2908,528.14,320.59,92,2,715.67,1,3,0.4,Digital,A,Medio,1
2909,1176.4,2061.21,98,1,1239.12,1,0,1.1,Digital,A,Medio,1
2910,17478.59,13857.02,94,4,3082.8,2,5,1.3,Digital,A,Grande,0
2911,15865.61,23919.61,95,9,1228.14,1,3,2.5,Digital,A,Micro,2
2912,26169.01,8181.32,34,12,4072.8,8,8,0.2,Digital,B,Micro,0
2913,82741.94,123251.26,26,16,1786.83,3,8,5.1,Presencial,C,Medio,0
2914,18644.28,7514.41,27,20,1161.24,8,7,0.4,Presencial,B,Medio,0
2915,37339.92,14392.18,32,20,4085.71,6,7,0.2,Presencial,B,Grande,1
2916,49730.52,37160.89,38,16,3386.73,13,8,0.8,Digital,B,Micro,0
2917,4121.25,5747.96,96,6,821.89,2,2,1.4,Digital,A,Micro,3
2918,32982.72,33393.04,96,8,1524.54,3,6,3.3,Digital,A,Micro,4
2919,15201.09,25092.15,32,20,877.69,5,8,1.7,Presencial,B,Micro,0
2920,48860.31,84673.9,29,18,1138.1,6,9,4.9,Telefone,C,Micro,1
2921,64497.12,80489.33,33,12,3013.81,4,5,2.6,Telefone,B,Medio,0
2922,12380.42,17148.15,101,4,835.19,1,9,6.0,Digital,A,Micro,0
2923,17404.77,24182.41,71,5,722.45,1,0,8.0,Digital,A,Medio,3
2924,13598.22,21319.79,96,6,1189.24,2,2,3.7,Presencial,A,Micro,1
2925,88403.69,174884.25,22,9,2569.63,7,7,8.9,Digital,B,Medio,2
2926,149534.02,251219.99,25,26,1211.44,6,7,9.4,Telefone,B,Micro,0
2927,2302.73,1466.51,99,5,489.43,3,6,0.6,Digital,A,Micro,1
2928,148306.46,274740.91,32,25,1631.51,8,6,7.9,Presencial,C,Micro,0
2929,118881.6,147003.81,24,20,7201.37,7,6,1.2,Digital,B,Grande,1
2930,429940.59,673662.59,23,25,4728.29,6,7,6.7,Telefone,B,Medio,0
2931,547166.41,1007941.45,32,20,4002.1,6,5,14.8,Presencial,C,Medio,0
2932,13664.35,12788.14,71,5,1173.74,1,7,2.5,Digital,A,Micro,1
2933,66345.61,63465.89,28,15,1727.6,9,8,2.9,Presencial,C,Grande,0
2934,13929.25,14655.92,87,3,854.64,1,4,6.6,Digital,A,Micro,1
2935,165185.75,322524.48,25,11,5747.49,5,8,6.0,Telefone,B,Micro,1
2936,40232.76,29002.73,35,14,2460.41,5,7,1.0,Digital,C,Medio,0
2937,174823.3,693875.9,34,17,2681.72,5,4,17.9,Telefone,C,Grande,1
2938,94502.71,208596.93,24,24,2122.46,6,7,4.8,Presencial,B,Micro,0
2939,30543.71,27613.98,31,14,2665.98,6,7,0.9,Digital,B,Micro,1
2940,19542.11,4591.99,32,12,2238.58,13,7,0.2,Digital,B,Grande,0
2941,259530.02,350936.47,38,23,2361.43,6,6,7.6,Telefone,C,Micro,0
2942,10054.48,11415.91,100,6,715.24,1,3,3.3,Digital,A,Micro,0
2943,27018.35,26372.45,28,16,2456.81,6,9,0.8,Telefone,C,Medio,1
2944,49400.49,79284.66,41,18,1195.69,4,6,4.3,Telefone,B,Grande,1
2945,75697.44,245069.32,29,14,4475.63,2,5,4.6,Digital,B,Medio,0
2946,237294.0,460157.42,21,17,5500.32,6,7,5.8,Digital,B,Grande,1
2947,68922.48,84567.65,32,15,2658.61,10,5,2.5,Telefone,B,Medio,0
2948,69185.11,268624.55,37,17,2501.68,10,5,7.4,Presencial,C,Micro,1
2949,363377.88,499571.78,30,17,1883.97,2,6,18.3,Presencial,B,Grande,1
2950,65529.76,60208.1,22,21,2101.91,8,6,1.6,Digital,C,Micro,1
2951,737.22,921.63,89,4,1251.25,1,3,0.2,Digital,A,Micro,3
2952,395887.15,722838.53,30,25,2576.02,5,8,13.2,Telefone,B,Medio,2
2953,117466.51,213291.94,22,17,2551.52,7,6,5.8,Presencial,C,Micro,0
2954,155583.0,198270.79,38,16,2554.34,7,8,5.7,Telefone,B,Micro,0
2955,43027.6,45210.55,40,15,2730.26,4,5,1.3,Presencial,B,Micro,1
2956,57689.24,234033.71,30,19,3802.85,4,4,3.8,Presencial,B,Micro,0
2957,191517.55,270884.28,25,25,3100.98,5,7,4.1,Digital,C,Grande,0
2958,132196.98,194342.35,45,15,2534.18,5,9,6.0,Presencial,C,Medio,1
2959,5225.8,5270.01,91,3,1501.62,2,7,1.1,Digital,A,Grande,1
2960,10837.67,3363.76,33,15,1249.96,4,10,0.2,Digital,C,Micro,1
2961,44918.19,21313.27,17,24,3622.26,3,7,0.3,Digital,B,Micro,0
2962,2120.09,2576.62,80,4,644.05,1,5,0.8,Telefone,A,Micro,2
2963,149727.0,209539.05,24,26,1397.1,7,3,6.8,Telefone,C,Micro,1
2964,32933.81,31263.8,29,24,2165.0,4,7,0.7,Presencial,B,Micro,1
2965,93234.97,204906.54,28,21,2336.76,10,7,4.9,Telefone,C,Medio,0
2966,8034.29,9860.59,90,5,1801.83,1,7,1.2,Telefone,A,Grande,2
2967,29771.56,31630.57,96,11,1234.46,1,4,2.7,Telefone,A,Grande,1
2968,43880.18,64078.8,33,17,3689.43,3,6,1.2,Digital,B,Micro,1
2969,3027.62,3874.88,108,9,397.71,1,5,1.4,Digital,A,Grande,1
2970,128507.7,144673.09,33,22,1754.96,5,10,4.4,Digital,B,Micro,0
2971,14663.5,29812.9,77,11,1449.18,2,4,2.2,Presencial,A,Micro,1
