id_cliente;reduziu_compras;segmento_A;var_compras_6m;freq_compras_trim;ticket_medio_ratio;tempo_cliente_anos;nps_score;canal_digital;vendedor_rotatividade;regiao;porte;inadimplencia_hist;segmento
3295;0;1;-5.4;0;1.028;3.8;5.0;1;1;Sul;Micro;0;A
3296;0;1;-10.3;1;0.748;2.7;3.0;1;2;Sul;Medio;0;A
3297;1;1;-35.1;0;0.724;2.9;7.0;0;1;Sul;Grande;0;A
3298;0;0;-3.6;6;0.882;12.9;8.0;0;2;Sul;Micro;0;C
3299;0;0;24.0;5;0.721;1.0;9.0;1;0;Sul;Micro;0;B
3300;0;1;-23.5;4;0.488;0.2;7.0;1;3;Sudeste;Grande;0;A
3301;0;1;-31.9;3;0.902;4.8;4.0;1;3;Norte;Micro;1;A
3302;0;0;45.8;2;1.15;0.7;6.0;0;2;Sudeste;Micro;0;C
3303;0;0;15.5;2;1.262;8.8;6.0;0;1;Sudeste;Grande;0;B
3304;0;0;23.9;4;1.012;0.2;5.0;1;0;Sudeste;Medio;1;B
3305;0;0;1.9;5;1.383;8.9;7.0;0;0;Nordeste;Micro;0;B
3306;0;0;32.4;6;0.847;1.5;6.0;0;0;Sudeste;Micro;0;B
3307;0;0;-2.6;6;0.954;10.8;5.0;0;1;Sul;Micro;0;B
3308;0;0;31.8;6;1.027;5.9;6.0;0;0;Centro-Oeste;Micro;0;B
3309;0;0;-1.0;1;1.025;5.5;7.0;1;2;Sul;Grande;0;B
3310;0;1;14.7;0;0.599;1.6;;1;3;Sudeste;Micro;0;A
3311;0;0;34.2;2;0.831;0.3;;1;1;Sudeste;Medio;0;C
3312;0;0;-0.4;6;0.533;8.9;6.0;1;2;Nordeste;Grande;0;B
3313;0;1;27.5;1;1.125;1.7;8.0;1;2;Sudeste;Micro;0;A
3314;0;0;10.9;3;1.054;2.3;5.0;0;0;Centro-Oeste;Micro;0;C
3315;0;0;42.5;3;0.97;4.6;;0;0;Nordeste;Medio;0;C
3316;0;0;-14.4;7;0.875;3.3;7.0;0;1;Sul;Grande;0;C
3317;0;0;22.1;6;1.07;1.1;7.0;0;0;Sudeste;Medio;0;C
3318;0;0;16.0;4;1.015;0.8;7.0;1;1;Sudeste;Micro;0;C
3319;1;1;-25.7;1;1.161;0.9;3.0;1;3;Sudeste;Medio;1;A
3320;0;0;27.3;2;0.943;9.9;10.0;0;0;Sudeste;Medio;0;C
3321;0;0;34.1;3;0.981;0.2;8.0;0;3;Nordeste;Grande;0;C
3322;0;1;-7.2;0;0.948;1.2;1.0;1;2;Centro-Oeste;Micro;0;A
3323;1;1;-10.1;1;0.926;2.4;2.0;1;4;Centro-Oeste;Medio;1;A
3324;0;0;13.4;5;;0.6;;0;0;Sudeste;Grande;0;C
3325;0;1;-7.5;2;0.897;3.3;5.0;1;1;Norte;Micro;0;A
3326;0;0;24.1;5;1.316;0.4;7.0;0;6;Nordeste;Medio;0;C
3327;0;1;-2.9;2;1.098;0.2;8.0;1;2;Norte;Micro;0;A
3328;0;1;-5.8;0;0.509;0.2;6.0;0;4;Sul;Micro;0;A
3329;0;0;-0.8;2;1.043;0.2;9.0;0;3;Centro-Oeste;Micro;0;B
3330;0;1;2.2;1;0.54;1.9;5.0;0;3;Sul;Grande;1;A
3331;0;0;19.6;5;1.239;2.5;7.0;0;4;Sudeste;Micro;0;B
3332;0;0;15.8;2;1.084;0.9;7.0;1;4;Sul;Medio;0;B
3333;1;1;-22.4;1;1.044;0.7;5.0;1;2;Centro-Oeste;Medio;0;A
3334;0;1;1.8;1;0.898;2.5;;0;1;Centro-Oeste;Micro;1;A
3335;0;0;-32.8;5;0.85;0.6;8.0;1;2;Sul;Medio;0;B
3336;0;1;-19.1;0;0.798;6.2;5.0;0;0;Sudeste;Medio;0;A
3337;0;0;0.3;6;0.885;3.9;;1;0;Sudeste;Grande;0;C
3338;0;0;-1.5;4;0.814;0.2;7.0;0;1;Sudeste;Medio;0;B
3339;0;1;-23.2;1;0.667;4.5;2.0;1;1;Sul;Medio;0;A
3340;0;0;-12.6;4;1.092;8.5;9.0;1;1;Sudeste;Micro;0;B
3341;0;1;-24.9;3;;1.8;2.0;1;4;Centro-Oeste;Grande;1;A
3342;1;1;-41.5;2;0.807;5.9;3.0;1;5;Sul;Micro;0;A
3343;0;1;-9.7;3;0.483;3.9;6.0;1;3;Sul;Medio;0;A
3344;0;0;26.8;6;0.632;0.6;9.0;1;0;Sudeste;Micro;0;C
3345;0;0;29.0;4;1.443;12.0;8.0;0;2;Nordeste;Grande;0;C
3346;0;0;19.0;3;0.96;9.4;7.0;1;1;Centro-Oeste;Medio;1;C
3347;0;1;-29.2;2;0.735;4.6;5.0;1;2;Centro-Oeste;Medio;0;A
3348;1;1;-40.1;3;0.7;0.3;3.0;1;2;Sudeste;Micro;0;A
3349;0;0;-5.0;9;1.162;3.9;5.0;0;1;Sudeste;Micro;0;B
3350;0;0;1.7;7;1.086;5.6;5.0;1;2;Sul;Medio;0;B
3351;0;0;-4.6;1;1.246;4.1;10.0;1;1;Centro-Oeste;Medio;0;C
3352;0;1;30.6;0;0.842;2.4;4.0;1;4;Nordeste;Micro;0;A
3353;0;1;-3.9;1;0.775;0.5;3.0;1;2;Centro-Oeste;Grande;0;A
3354;0;0;19.6;4;1.272;1.5;6.0;0;1;Nordeste;Grande;0;B
3355;0;0;14.2;3;0.968;2.9;8.0;0;0;Centro-Oeste;Micro;0;C
3356;0;0;-2.1;4;;1.6;10.0;0;2;Sul;Medio;0;C
3357;0;0;10.8;4;0.995;0.7;6.0;1;1;Nordeste;Medio;0;B
3358;0;0;21.9;5;1.351;1.9;6.0;1;1;Sul;Medio;0;C
3359;0;0;27.3;4;1.124;9.6;6.0;1;0;Sudeste;Micro;0;B
3360;0;0;13.9;6;1.065;2.4;8.0;0;3;Sul;Medio;0;C
3361;0;0;23.3;5;0.571;6.9;8.0;0;1;Sul;Medio;0;C
3362;0;0;-1.6;5;1.129;1.0;9.0;0;0;Sudeste;Micro;0;C
3363;1;1;-49.4;3;0.934;0.5;6.0;1;1;Sudeste;Medio;0;A
3364;0;1;8.3;1;0.982;1.9;3.0;1;0;Sudeste;Medio;1;A
3365;0;0;-3.9;13;1.006;0.7;6.0;1;0;Sudeste;Medio;0;B
3366;0;0;-4.0;4;1.193;4.8;5.0;1;1;Sul;Micro;0;B
3367;0;0;-9.6;8;1.15;4.7;9.0;1;0;Sul;Grande;0;C
3368;1;1;-11.8;1;0.334;0.7;4.0;1;2;Sudeste;Medio;1;A
3369;0;1;-28.8;3;1.027;3.6;4.0;0;3;Sudeste;Micro;0;A
3370;0;0;37.8;10;1.014;10.0;6.0;0;0;Centro-Oeste;Micro;0;B
3371;0;1;11.2;4;0.832;4.8;;0;4;Centro-Oeste;Medio;0;A
3372;1;1;-10.2;2;0.643;5.6;2.0;1;1;Norte;Grande;0;A
3373;0;0;-6.0;6;1.204;5.3;5.0;0;1;Centro-Oeste;Micro;0;B
3374;0;0;45.2;6;1.13;0.3;6.0;0;1;Sudeste;Medio;0;B
3375;0;1;5.1;3;0.413;2.0;3.0;1;2;Centro-Oeste;Micro;0;A
3376;0;0;-5.3;5;;4.7;7.0;1;0;Sudeste;Medio;0;C
3377;0;0;16.5;3;1.362;3.2;4.0;0;3;Sudeste;Grande;0;B
3378;0;0;13.8;4;1.225;2.8;7.0;1;0;Norte;Medio;0;C
3379;0;0;19.8;5;0.977;4.3;7.0;0;2;Sudeste;Micro;0;B
3380;1;1;-15.0;2;0.71;0.9;6.0;1;2;Norte;Medio;0;A
3381;0;1;-17.5;3;0.585;1.2;7.0;1;6;Norte;Micro;1;A
3382;0;1;40.8;0;0.597;1.4;6.0;1;4;Norte;Micro;1;A
3383;0;0;20.0;3;1.094;1.0;5.0;1;0;Nordeste;Medio;0;B
3384;0;1;-31.0;2;1.141;1.7;4.0;1;2;Sudeste;Medio;1;A
3385;0;0;0.3;2;0.981;0.7;8.0;1;0;Sudeste;Micro;0;B
3386;0;0;45.9;4;;0.2;7.0;0;0;Sudeste;Grande;0;B
3387;1;1;-23.6;2;0.62;1.1;4.0;1;3;Sudeste;Medio;0;A
3388;0;1;-35.5;0;0.759;2.4;4.0;1;4;Centro-Oeste;Micro;0;A
3389;0;0;10.4;6;1.125;4.4;4.0;1;2;Centro-Oeste;Medio;0;B
3390;0;0;5.7;8;1.467;1.0;9.0;1;0;Centro-Oeste;Medio;0;C
3391;0;1;11.5;2;;2.2;4.0;1;2;Sudeste;Medio;1;A
3392;1;1;15.3;0;;0.2;4.0;1;3;Sul;Medio;0;A
3393;0;0;3.6;5;0.95;4.7;5.0;0;0;Sudeste;Medio;1;C
3394;0;1;0.2;2;0.579;3.1;6.0;0;2;Sul;Micro;0;A
3395;0;0;7.0;3;1.05;5.3;6.0;0;1;Nordeste;Medio;0;C
3396;0;1;-32.4;3;0.646;0.4;;0;5;Sudeste;Medio;1;A
3397;0;0;45.6;4;0.953;9.5;5.0;0;3;Sul;Micro;0;C
3398;0;1;22.8;2;0.841;0.5;4.0;1;3;Sul;Medio;0;A
3399;0;0;16.9;5;1.191;18.7;8.0;1;1;Centro-Oeste;Grande;0;C
3400;0;1;-28.7;0;1.045;5.8;4.0;1;4;Centro-Oeste;Grande;0;A
3401;0;0;-9.7;1;1.163;15.7;6.0;1;1;Sudeste;Micro;0;B
3402;0;1;-2.8;3;0.813;3.0;5.0;1;3;Sul;Micro;0;A
3403;0;1;10.6;1;0.601;4.4;2.0;1;2;Sudeste;Medio;0;A
3404;0;0;13.1;4;1.316;0.4;6.0;1;3;Sudeste;Micro;0;B
3405;0;0;32.2;5;1.222;0.3;7.0;1;2;Centro-Oeste;Grande;1;B
3406;0;0;6.0;7;0.956;9.1;5.0;1;1;Centro-Oeste;Micro;0;C
3407;0;0;-0.8;3;1.237;3.4;8.0;0;0;Sudeste;Micro;0;B
3408;0;0;15.6;5;1.075;8.4;8.0;0;1;Sul;Micro;0;C
3409;0;0;-29.7;4;1.3;1.9;7.0;0;0;Nordeste;Micro;0;B
3410;0;0;0.8;2;0.998;2.5;7.0;0;1;Sudeste;Medio;0;C
3411;0;0;26.9;6;1.006;6.0;5.0;0;2;Centro-Oeste;Medio;0;C
3412;1;1;-64.0;0;0.431;2.9;4.0;1;2;Sul;Micro;0;A
3413;0;0;-15.1;3;0.949;0.5;6.0;1;2;Sudeste;Micro;0;C
3414;0;0;8.0;2;1.416;9.9;6.0;1;2;Sul;Medio;0;C
3415;0;1;-39.2;0;1.367;2.2;7.0;0;4;Sudeste;Micro;0;A
3416;0;0;1.1;6;1.148;1.9;8.0;1;1;Nordeste;Medio;0;B
3417;1;1;-56.0;1;0.672;1.0;2.0;1;3;Sudeste;Medio;0;A
3418;0;0;23.5;6;0.99;0.2;8.0;1;0;Sul;Medio;0;C
3419;1;1;6.6;1;0.77;1.8;7.0;1;4;Sul;Grande;0;A
3420;1;1;-45.7;1;0.707;4.3;2.0;0;3;Sudeste;Grande;0;A
3421;0;0;15.0;4;1.224;0.5;5.0;0;1;Sul;Grande;0;B
3422;0;0;6.7;6;0.748;1.1;8.0;0;4;Sul;Micro;0;B
3423;0;0;19.9;2;1.057;9.4;6.0;1;2;Centro-Oeste;Micro;0;C
3424;0;0;40.2;3;1.453;4.2;4.0;1;0;Sudeste;Micro;0;C
3425;0;0;-12.2;6;1.28;5.0;8.0;1;2;Sudeste;Grande;0;B
3426;0;1;9.9;3;1.23;0.2;3.0;0;3;Nordeste;Grande;0;A
3427;0;0;44.5;4;1.021;8.8;6.0;0;1;Sul;Grande;0;B
3428;0;0;-24.0;1;0.909;10.1;6.0;1;1;Nordeste;Micro;0;B
3429;0;0;30.5;10;1.12;3.7;6.0;1;0;Sudeste;Grande;0;B
3430;0;1;-32.5;2;0.612;2.0;6.0;0;2;Nordeste;Micro;0;A
3431;0;0;23.5;4;0.937;9.3;3.0;1;2;Centro-Oeste;Micro;0;B
3432;0;1;-31.0;1;0.734;0.2;3.0;1;3;Norte;Micro;0;A
3433;0;0;-0.3;3;1.32;6.6;5.0;1;2;Nordeste;Micro;0;B
3434;0;0;-2.3;2;1.257;0.6;9.0;0;1;Sudeste;Medio;0;B
3435;0;0;-8.5;9;1.163;1.6;9.0;1;1;Nordeste;Micro;1;C
3436;0;0;25.7;5;1.073;0.3;;0;1;Sudeste;Medio;0;B
3437;0;1;-5.6;0;1.169;2.2;3.0;1;3;Sudeste;Medio;0;A
3438;0;0;20.9;5;1.147;0.9;4.0;1;2;Sudeste;Grande;0;C
3439;0;0;3.3;4;0.848;10.6;5.0;0;2;Sudeste;Medio;0;B
3440;0;1;-20.7;1;0.818;4.8;2.0;1;0;Sul;Micro;0;A
3441;0;0;18.2;1;0.843;17.6;3.0;1;2;Sudeste;Medio;0;B
3442;1;1;-31.5;1;0.666;4.8;;1;4;Sudeste;Grande;0;A
3443;0;0;0.9;6;1.354;1.4;6.0;0;2;Norte;Micro;0;C
3444;0;0;29.2;8;1.118;3.4;5.0;1;1;Norte;Medio;0;B
3445;0;0;18.4;3;1.075;1.2;5.0;0;1;Sudeste;Micro;0;B
3446;0;1;7.8;2;0.839;2.8;0.0;1;3;Sudeste;Micro;0;A
3447;0;0;-39.9;7;1.034;9.4;7.0;0;1;Sudeste;Medio;0;B
3448;0;0;40.0;4;;0.2;5.0;0;1;Sul;Grande;0;C
3449;0;0;29.2;3;1.213;14.8;7.0;0;2;Sul;Micro;0;C
3450;0;1;3.5;1;0.928;1.2;9.0;1;2;Sudeste;Medio;0;A
3451;0;1;-47.6;0;0.82;5.7;5.0;0;1;Sudeste;Grande;0;A
3452;1;1;-26.4;2;0.629;0.2;8.0;1;2;Nordeste;Grande;0;A
3453;0;0;2.1;6;1.442;5.2;4.0;0;0;Sudeste;Micro;0;B
3454;0;0;14.0;0;0.945;1.2;9.0;0;0;Sudeste;Grande;0;B
3455;0;0;46.2;8;0.876;7.1;7.0;0;1;Sudeste;Micro;0;B
3456;0;0;14.7;8;1.073;0.5;8.0;0;0;Sul;Medio;0;B
3457;0;0;34.1;3;1.206;3.4;6.0;0;2;Sudeste;Micro;0;C
3458;0;0;38.5;3;1.16;0.2;6.0;1;3;Centro-Oeste;Micro;0;B
3459;0;1;-1.6;3;0.906;4.4;4.0;1;1;Sudeste;Medio;1;A
3460;0;0;15.1;3;1.312;7.0;4.0;0;2;Sudeste;Micro;0;B
3461;0;0;35.4;7;1.115;0.9;5.0;1;0;Nordeste;Micro;1;C
3462;0;0;-20.9;4;1.346;2.1;5.0;0;1;Nordeste;Micro;0;C
3463;0;0;23.2;9;1.161;0.9;6.0;0;1;Centro-Oeste;Medio;0;B
3464;0;0;41.2;5;1.033;7.3;5.0;0;2;Sudeste;Micro;0;B
3465;0;0;13.5;4;0.954;0.3;7.0;1;0;Centro-Oeste;Medio;0;C
3466;0;0;22.3;3;1.356;9.2;7.0;1;3;Sul;Micro;0;B
3467;0;1;5.0;3;0.925;4.2;5.0;1;3;Sudeste;Micro;0;A
3468;0;0;3.0;5;0.979;5.6;10.0;0;1;Sul;Micro;0;C
3469;0;0;60.0;9;0.955;1.2;5.0;0;0;Sudeste;Medio;0;C
3470;1;1;-39.7;2;0.556;2.7;5.0;1;2;Sudeste;Micro;0;A
3471;0;0;-27.2;4;1.424;3.2;7.0;0;2;Sudeste;Micro;0;B
3472;0;0;24.3;6;1.157;4.6;6.0;0;0;Nordeste;Grande;0;B
3473;1;1;-28.2;2;1.104;0.2;1.0;0;3;Nordeste;Medio;0;A
3474;0;0;13.6;6;1.514;4.0;;0;1;Centro-Oeste;Micro;0;C
3475;0;0;15.5;4;;2.2;7.0;0;0;Sudeste;Micro;0;B
3476;0;0;18.9;3;0.962;11.1;5.0;1;0;Nordeste;Grande;0;C
3477;1;1;-42.4;1;1.42;0.2;4.0;0;2;Sul;Micro;0;A
3478;0;0;-5.0;2;1.22;3.1;6.0;1;1;Norte;Micro;0;B
3479;0;1;6.6;1;0.526;0.6;5.0;0;1;Sul;Medio;0;A
3480;0;0;-1.1;4;1.107;0.3;5.0;0;2;Norte;Medio;0;B
3481;0;0;7.3;7;1.076;6.1;7.0;0;1;Sudeste;Medio;0;B
3482;0;0;-2.0;8;1.147;8.6;5.0;0;1;Nordeste;Micro;0;B
3483;0;1;-7.0;1;0.848;3.4;9.0;1;2;Nordeste;Micro;0;A
3484;1;1;-25.2;1;0.92;2.2;4.0;1;6;Sul;Medio;1;A
3485;0;1;15.6;1;0.628;1.9;5.0;1;2;Sudeste;Micro;0;A
3486;0;1;-32.6;1;0.852;1.4;7.0;1;1;Nordeste;Medio;0;A
3487;0;0;-19.7;3;0.959;1.3;8.0;0;1;Sudeste;Medio;0;B
3488;0;0;-15.1;4;1.096;16.4;4.0;0;0;Nordeste;Micro;0;B
3489;0;0;31.9;3;1.015;5.3;9.0;0;0;Sudeste;Grande;0;B
3490;1;0;-15.3;6;0.962;1.8;5.0;1;0;Sudeste;Grande;0;B
3491;1;1;-44.3;1;0.948;2.4;7.0;1;0;Sudeste;Medio;1;A
3492;0;1;-1.8;3;0.894;1.8;3.0;1;5;Sul;Micro;0;A
3493;0;1;18.9;1;0.876;0.2;4.0;0;6;Norte;Micro;0;A
3494;0;0;51.8;4;0.955;2.4;8.0;1;1;Sudeste;Medio;0;C
3495;0;0;6.4;2;1.18;1.1;7.0;0;0;Sudeste;Micro;0;B
3496;1;1;-78.7;3;0.774;2.7;7.0;1;4;Sudeste;Grande;0;A
3497;0;1;-20.9;3;;0.2;5.0;1;1;Sudeste;Micro;1;A
3498;0;0;33.4;2;1.273;11.3;6.0;0;1;Nordeste;Medio;0;C
3499;0;0;-12.1;3;1.232;2.1;6.0;0;2;Nordeste;Micro;0;B
3500;0;0;-2.4;4;0.39;9.9;4.0;1;0;Sudeste;Medio;0;B
3501;0;0;15.3;8;0.58;0.3;;0;1;Norte;Micro;0;B
3502;0;1;6.9;2;1.126;0.4;6.0;1;2;Norte;Micro;0;A
3503;0;0;-10.4;2;0.776;12.2;7.0;0;1;Sudeste;Micro;0;C
3504;0;0;30.7;3;0.761;2.3;4.0;0;4;Nordeste;Grande;0;C
3505;0;1;-2.6;3;0.749;2.9;0.0;0;3;Sul;Micro;0;A
3506;0;0;4.0;3;;7.0;7.0;0;3;Sul;Grande;0;C
3507;0;0;24.6;4;0.944;11.6;8.0;0;0;Norte;Grande;0;B
3508;0;1;3.4;1;0.109;0.2;5.0;1;3;Sudeste;Micro;0;A
3509;0;0;42.3;9;1.084;3.1;8.0;0;0;Norte;Medio;0;B
3510;0;1;13.5;2;1.176;0.2;0.0;1;1;Nordeste;Micro;0;A
3511;0;1;-39.6;5;0.477;7.6;9.0;1;5;Sul;Grande;0;A
3512;0;0;18.8;3;1.413;2.5;3.0;0;1;Nordeste;Medio;0;B
3513;0;1;-17.6;1;0.719;7.1;5.0;0;2;Sudeste;Micro;0;A
3514;0;0;16.6;2;1.443;0.2;7.0;0;3;Sudeste;Micro;0;C
3515;0;0;10.1;2;1.187;7.6;4.0;0;2;Centro-Oeste;Micro;0;C
3516;0;1;-13.5;3;0.66;1.7;6.0;0;4;Nordeste;Grande;0;A
3517;0;0;9.0;6;1.189;1.7;7.0;0;0;Sul;Micro;0;B
3518;0;0;-3.3;3;1.339;3.4;8.0;0;3;Sudeste;Medio;0;C
3519;0;0;14.1;5;0.729;3.0;6.0;0;2;Centro-Oeste;Micro;0;C
3520;0;0;27.6;4;1.074;3.7;7.0;0;0;Centro-Oeste;Grande;0;B
3521;0;1;-20.5;2;1.008;2.7;7.0;1;3;Centro-Oeste;Micro;0;A
3522;0;0;-1.1;8;0.975;2.0;7.0;0;1;Sul;Medio;0;B
3523;0;0;13.5;5;0.761;1.0;5.0;0;0;Sudeste;Medio;0;B
3524;0;0;16.7;5;1.501;7.3;5.0;0;0;Sudeste;Medio;0;C
3525;1;1;-30.6;4;0.383;1.4;;1;1;Norte;Micro;0;A
3526;0;0;1.2;5;;3.5;5.0;1;3;Sudeste;Micro;0;C
3527;1;1;-39.3;1;0.764;0.5;2.0;0;2;Sul;Micro;0;A
3528;0;0;15.9;6;;12.0;9.0;0;2;Nordeste;Medio;0;C
3529;0;0;2.7;9;0.56;6.1;6.0;1;3;Sul;Micro;0;B
3530;0;0;36.8;8;1.047;0.2;4.0;1;3;Nordeste;Medio;0;B
3531;0;0;19.7;1;0.91;9.1;7.0;1;3;Centro-Oeste;Micro;0;B
3532;0;1;-2.9;2;0.638;0.9;0.0;1;5;Norte;Grande;0;A
3533;0;1;-13.5;1;1.124;0.4;5.0;0;6;Sudeste;Grande;1;A
3534;0;1;0.9;4;0.566;0.2;0.0;0;4;Sul;Medio;0;A
3535;0;1;-49.2;1;0.503;0.5;6.0;1;4;Centro-Oeste;Micro;0;A
3536;0;1;-17.1;4;0.521;1.5;7.0;0;2;Norte;Micro;0;A
3537;0;0;3.1;4;;2.0;5.0;1;0;Centro-Oeste;Micro;0;B
3538;0;0;32.2;5;1.044;5.4;7.0;0;0;Sul;Micro;0;B
3539;0;1;-42.2;2;0.721;5.2;4.0;1;3;Centro-Oeste;Medio;0;A
3540;0;0;13.8;8;0.933;0.6;7.0;0;2;Norte;Medio;0;C
3541;0;0;35.1;6;1.363;0.2;7.0;0;0;Centro-Oeste;Grande;0;B
3542;0;0;7.5;6;0.617;1.7;5.0;0;0;Norte;Micro;1;C
3543;0;0;7.4;3;1.316;2.5;8.0;0;1;Norte;Medio;0;B
3544;1;1;-11.0;0;0.472;1.6;4.0;1;1;Centro-Oeste;Medio;0;A
3545;0;0;5.2;2;1.286;1.7;6.0;1;0;Sul;Medio;0;B
3546;0;0;17.5;6;1.228;20.0;6.0;0;1;Sudeste;Micro;0;B
3547;0;1;5.6;0;0.919;5.1;1.0;1;3;Sul;Medio;0;A
3548;0;1;-10.1;3;0.76;7.0;7.0;1;3;Sudeste;Medio;0;A
3549;0;1;-17.0;8;0.686;0.2;3.0;0;3;Sudeste;Medio;1;A
3550;0;1;-0.7;2;0.822;1.1;5.0;1;5;Sul;Grande;0;A
3551;0;0;40.0;2;1.298;0.2;9.0;1;1;Sudeste;Micro;0;B
3552;0;0;-3.5;4;0.98;4.1;7.0;0;2;Sul;Micro;0;B
3553;0;1;21.4;2;0.667;2.6;3.0;1;2;Norte;Medio;0;A
3554;0;0;-2.1;8;1.041;1.1;5.0;0;0;Nordeste;Medio;0;B
3555;0;0;16.9;4;0.993;2.3;;0;1;Sul;Micro;0;B
3556;1;1;-10.0;1;0.744;1.6;8.0;0;2;Nordeste;Medio;0;A
3557;0;1;-8.9;2;1.144;0.4;7.0;1;6;Sudeste;Grande;1;A
3558;0;1;-49.4;4;0.61;0.6;6.0;1;0;Sudeste;Grande;1;A
3559;0;0;-15.4;2;1.327;0.3;8.0;1;1;Sul;Micro;0;B
3560;0;1;-24.6;2;0.983;6.1;4.0;1;2;Sudeste;Grande;0;A
3561;1;1;-29.8;0;0.463;2.3;5.0;1;3;Norte;Medio;0;A
3562;0;0;19.6;4;0.893;2.5;7.0;1;1;Centro-Oeste;Medio;0;B
3563;0;0;33.2;2;1.039;3.7;5.0;0;2;Sul;Medio;0;B
3564;1;1;-57.8;2;0.767;2.7;7.0;0;1;Sul;Grande;0;A
3565;1;1;-39.9;1;0.663;4.4;5.0;0;1;Sudeste;Medio;1;A
3566;0;0;-1.5;6;1.273;19.1;9.0;0;2;Sudeste;Micro;0;B
3567;0;0;-13.4;2;1.095;20.0;6.0;0;0;Sudeste;Medio;0;C
3568;0;0;2.3;2;;7.5;7.0;0;7;Sudeste;Medio;0;B
3569;0;0;-8.2;2;1.335;2.6;6.0;0;2;Norte;Micro;0;B
3570;0;1;-7.2;0;0.62;1.6;5.0;0;5;Nordeste;Grande;0;A
3571;0;1;37.3;5;0.653;0.9;3.0;1;5;Sudeste;Medio;0;A
3572;0;0;-8.1;5;0.964;20.0;4.0;0;1;Nordeste;Medio;0;C
3573;1;1;8.1;0;0.473;3.0;4.0;1;5;Sudeste;Micro;0;A
3574;0;0;60.0;4;1.045;3.0;7.0;0;2;Sudeste;Medio;0;C
3575;0;0;-4.5;6;1.187;0.2;5.0;1;0;Sudeste;Micro;0;B
3576;0;0;52.1;0;0.771;3.7;8.0;1;0;Centro-Oeste;Micro;1;B
3577;0;1;-34.6;2;;0.7;4.0;0;4;Nordeste;Medio;0;A
3578;0;0;33.7;3;1.059;3.7;6.0;1;2;Centro-Oeste;Micro;0;B
3579;0;0;-7.2;5;1.125;1.0;7.0;0;0;Sudeste;Medio;0;B
3580;1;1;-54.3;3;0.725;2.7;4.0;1;2;Centro-Oeste;Micro;0;A
3581;0;1;3.6;0;0.694;3.9;5.0;1;6;Sul;Micro;0;A
3582;0;0;19.2;5;1.347;12.5;6.0;1;4;Nordeste;Micro;0;C
3583;0;0;7.2;4;0.922;20.0;8.0;0;4;Sudeste;Grande;0;B
3584;0;0;-24.3;8;1.383;14.5;8.0;1;1;Sudeste;Medio;1;B
3585;0;1;9.0;1;0.656;0.9;4.0;0;2;Sudeste;Medio;0;A
3586;0;0;30.4;2;1.164;4.1;5.0;1;2;Centro-Oeste;Micro;0;B
3587;0;0;-27.8;3;0.921;4.5;5.0;0;3;Sul;Micro;0;B
3588;0;0;13.1;2;0.956;3.9;4.0;0;1;Centro-Oeste;Grande;0;B
3589;0;0;19.6;3;0.91;6.1;8.0;0;1;Sudeste;Micro;0;B
3590;0;0;-14.2;9;1.21;2.7;6.0;0;2;Centro-Oeste;Micro;0;B
3591;0;0;28.7;6;1.409;5.5;6.0;1;2;Norte;Medio;0;B
3592;0;1;32.6;1;0.803;1.6;7.0;0;4;Norte;Micro;0;A
3593;0;0;30.1;4;0.82;1.5;8.0;1;2;Sudeste;Medio;0;C
3594;0;0;43.6;3;1.188;9.0;8.0;0;1;Sudeste;Medio;0;B
3595;0;1;0.6;3;1.105;1.2;7.0;1;4;Sul;Micro;0;A
3596;0;0;-14.1;5;1.242;3.9;7.0;1;1;Norte;Micro;0;B
3597;0;0;25.3;6;0.746;0.2;7.0;0;0;Sudeste;Micro;0;C
3598;0;1;-43.7;3;0.646;2.7;2.0;0;1;Sudeste;Grande;0;A
3599;0;1;-28.0;2;0.601;3.0;4.0;0;2;Sudeste;Medio;0;A
3600;0;0;3.2;3;1.063;2.7;6.0;0;0;Sul;Micro;0;B
3601;0;1;-25.1;0;0.906;4.2;3.0;1;2;Centro-Oeste;Micro;0;A
3602;0;0;-7.8;1;1.295;2.8;7.0;1;2;Sul;Medio;0;C
3603;0;1;-23.0;0;0.868;5.5;3.0;1;3;Centro-Oeste;Medio;0;A
3604;0;0;5.6;2;1.383;10.9;7.0;0;1;Sudeste;Micro;0;B
3605;0;1;7.8;2;1.187;5.6;4.0;1;3;Sul;Micro;0;A
3606;1;1;-9.4;0;1.096;5.0;7.0;1;0;Sudeste;Micro;0;A
3607;0;0;27.9;5;0.902;0.2;6.0;1;2;Sul;Medio;0;C
3608;0;0;3.3;7;1.203;1.9;8.0;0;0;Sudeste;Grande;0;B
3609;0;1;1.4;0;0.901;6.8;7.0;0;0;Centro-Oeste;Micro;0;A
3610;1;1;-56.5;1;1.197;3.1;5.0;1;3;Sul;Medio;0;A
3611;0;0;-17.6;6;1.74;0.2;6.0;1;1;Norte;Micro;0;B
3612;0;0;28.2;6;0.967;1.3;6.0;1;2;Sul;Micro;0;B
3613;0;0;-3.9;4;1.102;2.0;7.0;1;0;Sudeste;Micro;0;C
3614;0;0;10.2;7;1.083;0.2;6.0;0;0;Centro-Oeste;Medio;0;C
3615;0;0;-38.7;5;1.324;4.7;10.0;0;1;Sudeste;Medio;0;B
3616;0;0;0.4;6;1.034;4.2;;0;2;Sul;Medio;0;B
3617;0;0;-17.0;5;1.214;0.5;7.0;0;2;Sudeste;Micro;0;B
